ID,Education,Marital_Status,Recency,Age,TotalRevenue,TotalPurchases,WebEngagement,CatalogEngagement,StoreEngagement,TotalChildren,ComplaintsLastYear,WineRatio,MeatRatio,FishRatio,Income Group
1181,Graduation,Together,33,73,504,16,0.5,0.125,0.375,1,1,0.7400793650793651,0.16468253968253968,0.011904761904761904,Medium
1182,Graduation,Married,68,66,235,10,0.4,0.1,0.5,1,0,0.5702127659574469,0.32340425531914896,0.02553191489361702,Medium
1183,PhD,Divorced,55,62,1232,18,0.5,0.2777777777777778,0.2222222222222222,1,0,0.9318181818181818,0.048701298701298704,0.0,Medium
1184,Basic,Single,76,65,88,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,2,0,0.06818181818181818,0.03409090909090909,0.23863636363636365,Low
1185,Graduation,Single,17,52,17,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.23529411764705882,0.6470588235294118,0.0,Low
1186,Graduation,Single,94,38,24,4,0.25,0.0,0.75,1,0,0.20833333333333334,0.3333333333333333,0.08333333333333333,Low
1187,Graduation,Married,86,58,60,5,0.2,0.0,0.8,2,0,0.4,0.3333333333333333,0.03333333333333333,Medium
1188,PhD,Single,25,71,1020,25,0.24,0.24,0.52,1,0,0.8813725490196078,0.09901960784313725,0.0,Medium
1189,PhD,Together,22,61,155,8,0.375,0.125,0.5,1,0,0.6967741935483871,0.18064516129032257,0.08387096774193549,Low
1190,2n Cycle,Married,15,49,51,4,0.25,0.0,0.75,2,0,0.5294117647058824,0.13725490196078433,0.0,Medium
1191,Master,Divorced,35,53,1812,15,0.3333333333333333,0.4,0.26666666666666666,0,0,0.4503311258278146,0.3029801324503311,0.11920529801324503,High
1192,Master,Widow,81,54,1461,21,0.3333333333333333,0.19047619047619047,0.47619047619047616,1,0,0.8884325804243669,0.04791238877481177,0.025325119780971937,High
1193,Graduation,Divorced,55,63,96,5,0.2,0.4,0.4,1,0,0.10416666666666667,0.11458333333333333,0.17708333333333334,Medium
1194,Graduation,Single,94,71,160,8,0.5,0.0,0.5,1,0,0.54375,0.2125,0.0625,Medium
1195,Master,Married,50,54,139,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,2,0,0.41007194244604317,0.3669064748201439,0.02877697841726619,Medium
1196,Master,Divorced,64,55,908,21,0.42857142857142855,0.14285714285714285,0.42857142857142855,1,0,0.6993392070484582,0.11013215859030837,0.022026431718061675,Medium
1197,2n Cycle,Married,91,58,183,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,1,0,0.23497267759562843,0.12568306010928962,0.15846994535519127,Medium
1198,Master,Married,11,54,1161,17,0.29411764705882354,0.11764705882352941,0.5882352941176471,1,0,0.830318690783807,0.11800172265288544,0.012919896640826873,High
1199,PhD,Married,72,51,988,13,0.23076923076923078,0.38461538461538464,0.38461538461538464,0,0,0.5789473684210527,0.26214574898785425,0.03441295546558704,High
1201,Graduation,Married,0,46,174,8,0.25,0.125,0.625,2,0,0.3620689655172414,0.3275862068965517,0.07471264367816093,Medium
1202,Graduation,Married,66,64,758,19,0.47368421052631576,0.10526315789473684,0.42105263157894735,1,1,0.29155672823219,0.22295514511873352,0.1345646437994723,Medium
1203,Master,Married,42,65,195,9,0.3333333333333333,0.2222222222222222,0.4444444444444444,1,0,0.717948717948718,0.14871794871794872,0.020512820512820513,Medium
1204,Graduation,Divorced,60,44,31,4,0.25,0.25,0.5,1,0,0.03225806451612903,0.25806451612903225,0.12903225806451613,Low
1205,Master,Together,64,66,1084,16,0.1875,0.25,0.5625,0,0,0.26845018450184505,0.6356088560885609,0.07749077490774908,High
1206,Master,Married,87,67,685,19,0.5263157894736842,0.21052631578947367,0.2631578947368421,1,0,0.7941605839416058,0.12408759124087591,0.01167883211678832,Medium
1207,PhD,Married,96,58,1672,25,0.24,0.36,0.4,0,0,0.4090909090909091,0.47906698564593303,0.012559808612440191,High
1208,Graduation,Married,1,33,43,5,0.4,0.0,0.6,0,0,0.023255813953488372,0.20930232558139536,0.0,Low
1209,PhD,Together,54,66,49,4,0.25,0.25,0.5,2,0,0.7142857142857143,0.08163265306122448,0.0,Medium
1210,Graduation,Together,53,58,133,7,0.42857142857142855,0.0,0.5714285714285714,1,0,0.6541353383458647,0.18796992481203006,0.022556390977443608,Medium
1211,Graduation,Together,96,66,363,13,0.38461538461538464,0.07692307692307693,0.5384615384615384,1,0,0.8512396694214877,0.06611570247933884,0.011019283746556474,Medium
1212,Graduation,Together,58,68,545,16,0.125,0.25,0.625,1,1,0.3155963302752294,0.1706422018348624,0.1743119266055046,Medium
1213,Graduation,Together,12,51,1065,29,0.2413793103448276,0.3793103448275862,0.3793103448275862,1,0,0.5868544600938967,0.2272300469483568,0.046948356807511735,High
1214,Graduation,Together,78,54,2047,20,0.25,0.45,0.3,0,0,0.4748412310698583,0.44601856375183196,0.012212994626282364,High
1215,Graduation,Married,64,51,296,10,0.4,0.1,0.5,2,0,0.5304054054054054,0.13175675675675674,0.02027027027027027,Medium
1216,Graduation,Single,26,48,140,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,2,0,0.34285714285714286,0.32142857142857145,0.02142857142857143,Medium
1217,Graduation,Single,8,58,530,16,0.25,0.125,0.625,1,0,0.5264150943396226,0.1660377358490566,0.06037735849056604,Medium
1218,PhD,Together,49,60,152,8,0.375,0.125,0.5,2,0,0.868421052631579,0.10526315789473684,0.0,Low
1219,PhD,Together,56,32,1598,23,0.17391304347826086,0.391304347826087,0.43478260869565216,0,0,0.5750938673341677,0.3160200250312891,0.06195244055068836,High
1220,Graduation,Single,55,60,114,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0.543859649122807,0.19298245614035087,0.02631578947368421,Medium
1221,Basic,Single,25,37,101,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1,0,0.009900990099009901,0.0297029702970297,0.039603960396039604,Low
1222,Graduation,Married,50,50,25,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.08,0.16,0.12,Low
1223,2n Cycle,Divorced,84,66,789,21,0.23809523809523808,0.3333333333333333,0.42857142857142855,0,0,0.5171102661596958,0.13814955640050697,0.060836501901140684,High
1224,Graduation,Married,30,42,87,5,0.4,0.2,0.4,2,0,0.5862068965517241,0.08045977011494253,0.022988505747126436,Medium
1225,PhD,Widow,81,65,90,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,2,0,0.6888888888888889,0.17777777777777778,0.03333333333333333,Low
1226,PhD,Married,74,64,1215,18,0.2777777777777778,0.2222222222222222,0.5,1,0,0.7835390946502058,0.14814814814814814,0.03868312757201646,High
1227,PhD,Single,76,68,811,21,0.5238095238095238,0.09523809523809523,0.38095238095238093,0,0,0.7620221948212084,0.13070283600493218,0.02466091245376079,Medium
1228,Graduation,Married,36,37,61,5,0.4,0.2,0.4,1,0,0.18032786885245902,0.19672131147540983,0.03278688524590164,Low
1229,Master,Married,64,48,405,13,0.3076923076923077,0.07692307692307693,0.6153846153846154,1,0,0.7851851851851852,0.04197530864197531,0.009876543209876543,Medium
1230,Master,Married,62,68,72,6,0.5,0.0,0.5,2,0,0.7777777777777778,0.19444444444444445,0.0,Medium
1231,Graduation,Divorced,53,52,189,9,0.5555555555555556,0.0,0.4444444444444444,2,0,0.582010582010582,0.31216931216931215,0.037037037037037035,Medium
1232,PhD,Together,86,37,40,4,0.25,0.0,0.75,1,0,0.575,0.275,0.05,Medium
1233,Graduation,Divorced,15,45,63,7,0.42857142857142855,0.0,0.5714285714285714,1,0,0.42857142857142855,0.12698412698412698,0.12698412698412698,Medium
1234,Graduation,Together,67,40,52,5,0.4,0.0,0.6,1,0,0.34615384615384615,0.36538461538461536,0.057692307692307696,Low
1235,PhD,Together,47,47,39,4,0.25,0.0,0.75,1,0,0.46153846153846156,0.23076923076923078,0.0,Medium
1236,Graduation,Married,47,52,805,21,0.38095238095238093,0.09523809523809523,0.5238095238095238,1,0,0.3763975155279503,0.34782608695652173,0.07453416149068323,Medium
1237,Master,Together,81,67,130,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,1,0,0.7461538461538462,0.14615384615384616,0.015384615384615385,Medium
1238,Graduation,Together,98,51,1631,23,0.21739130434782608,0.2608695652173913,0.5217391304347826,0,0,0.6112814224402208,0.25383200490496627,0.06069895769466585,High
1239,Graduation,Married,56,34,34,4,0.25,0.0,0.75,1,0,0.14705882352941177,0.38235294117647056,0.23529411764705882,Low
1240,Graduation,Single,48,71,152,8,0.25,0.125,0.625,2,0,0.625,0.23026315789473684,0.0,Medium
1241,Basic,Single,18,39,21,4,0.25,0.0,0.75,1,0,0.047619047619047616,0.09523809523809523,0.14285714285714285,Low
1242,PhD,Married,74,56,71,5,0.4,0.0,0.6,3,0,0.647887323943662,0.16901408450704225,0.04225352112676056,Medium
1243,Graduation,Single,68,61,899,22,0.22727272727272727,0.45454545454545453,0.3181818181818182,1,0,0.457174638487208,0.1635150166852058,0.060066740823136816,High
1244,Master,Together,36,76,711,9,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,0.3431786216596343,0.379746835443038,0.1420534458509142,High
1245,PhD,Together,90,45,351,12,0.5,0.16666666666666666,0.3333333333333333,1,0,0.43304843304843305,0.34472934472934474,0.03418803418803419,Low
1247,Basic,Single,63,31,119,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,1,0,0.08403361344537816,0.15126050420168066,0.06722689075630252,Low
1248,Graduation,Together,82,55,21,3,0.0,0.3333333333333333,0.6666666666666666,2,0,0.5714285714285714,0.23809523809523808,0.0,Medium
1249,PhD,Together,63,50,10,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.5,0.4,0.0,Low
1250,Graduation,Married,55,48,973,24,0.3333333333333333,0.125,0.5416666666666666,1,0,0.8119218910585817,0.1366906474820144,0.012332990750256937,Medium
1251,PhD,Married,64,58,1536,12,0.3333333333333333,0.16666666666666666,0.5,0,0,0.57421875,0.3346354166666667,0.024739583333333332,High
1252,Graduation,Married,51,71,992,24,0.25,0.20833333333333334,0.5416666666666666,2,0,0.6199596774193549,0.2610887096774194,0.012096774193548387,High
1253,PhD,Married,97,56,1529,32,0.34375,0.3125,0.34375,1,0,0.6566383257030739,0.17331589274035317,0.07521255722694571,High
1255,Graduation,Divorced,51,60,928,21,0.38095238095238093,0.42857142857142855,0.19047619047619047,1,0,0.6411637931034483,0.13254310344827586,0.010775862068965518,High
1256,PhD,Married,72,53,418,14,0.5,0.14285714285714285,0.35714285714285715,2,0,0.7009569377990431,0.20813397129186603,0.009569377990430622,Medium
1257,2n Cycle,Married,39,68,587,14,0.5,0.2857142857142857,0.21428571428571427,1,0,0.5332197614991482,0.08006814310051108,0.034071550255536626,Medium
1258,Graduation,Married,49,48,641,17,0.23529411764705882,0.11764705882352941,0.6470588235294118,1,0,0.23556942277691106,0.13416536661466458,0.2620904836193448,High
1259,Graduation,Married,21,47,23,3,0.3333333333333333,0.0,0.6666666666666666,2,0,0.6521739130434783,0.08695652173913043,0.0,Medium
1261,PhD,Divorced,37,50,49,4,0.25,0.25,0.5,2,0,0.30612244897959184,0.16326530612244897,0.08163265306122448,Medium
1262,PhD,Divorced,98,40,1779,16,0.375,0.125,0.5,0,0,0.5519955030916245,0.3777403035413153,0.012928611579539067,High
1263,Master,Together,85,41,1804,26,0.2692307692307692,0.3076923076923077,0.4230769230769231,0,0,0.6330376940133038,0.23004434589800443,0.04988913525498891,High
1264,Graduation,Married,40,63,48,5,0.4,0.0,0.6,2,0,0.5833333333333334,0.22916666666666666,0.0,Low
1265,Graduation,Single,2,71,83,5,0.4,0.2,0.4,2,0,0.5542168674698795,0.14457831325301204,0.0,Medium
1268,Graduation,Together,94,53,84,6,0.3333333333333333,0.16666666666666666,0.5,1,0,0.2976190476190476,0.10714285714285714,0.07142857142857142,Low
1269,PhD,Married,10,75,183,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,1,0,0.7923497267759563,0.18032786885245902,0.01092896174863388,Medium
1270,2n Cycle,Single,73,65,1383,18,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.455531453362256,0.4417932031814895,0.03181489515545915,High
1271,Graduation,Married,22,79,999,14,0.5,0.21428571428571427,0.2857142857142857,0,0,0.7607607607607607,0.1041041041041041,0.05005005005005005,Medium
1272,Master,Single,30,60,825,21,0.23809523809523808,0.14285714285714285,0.6190476190476191,1,0,0.509090909090909,0.22545454545454546,0.18303030303030304,Medium
1273,Graduation,Single,21,51,246,10,0.5,0.1,0.4,1,0,0.508130081300813,0.21138211382113822,0.012195121951219513,Medium
1274,Master,Married,51,57,610,17,0.5294117647058824,0.058823529411764705,0.4117647058823529,2,0,0.760655737704918,0.10491803278688525,0.011475409836065573,Medium
1275,Master,Divorced,97,55,76,6,0.3333333333333333,0.16666666666666666,0.5,1,0,0.07894736842105263,0.3815789473684211,0.15789473684210525,Low
1276,Graduation,Married,56,52,1286,18,0.16666666666666666,0.2222222222222222,0.6111111111111112,1,0,0.8475894245723172,0.07465007776049767,0.012441679626749611,High
1277,Master,Married,4,48,30,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.1,0.36666666666666664,0.06666666666666667,Medium
1278,Graduation,Married,77,59,99,6,0.5,0.0,0.5,3,1,0.24242424242424243,0.2727272727272727,0.08080808080808081,Medium
1279,Graduation,Divorced,95,45,1192,22,0.2727272727272727,0.3181818181818182,0.4090909090909091,0,0,0.6182885906040269,0.08892617449664429,0.04614093959731544,High
1280,Graduation,Married,36,48,362,13,0.38461538461538464,0.07692307692307693,0.5384615384615384,1,0,0.7016574585635359,0.19613259668508287,0.011049723756906077,Medium
1282,2n Cycle,Divorced,90,52,1229,26,0.34615384615384615,0.2692307692307692,0.38461538461538464,0,0,0.5044751830756713,0.19446704637917006,0.080553295362083,Medium
1283,PhD,Married,49,66,38,4,0.25,0.0,0.75,2,0,0.34210526315789475,0.5263157894736842,0.0,Medium
1284,Master,Together,18,72,485,15,0.4666666666666667,0.06666666666666667,0.4666666666666667,0,0,0.2329896907216495,0.42061855670103093,0.07010309278350516,Medium
1285,Basic,Married,89,72,434,11,0.36363636363636365,0.18181818181818182,0.45454545454545453,0,0,0.016129032258064516,0.17972350230414746,0.3064516129032258,Low
1286,Graduation,Divorced,43,53,44,4,0.25,0.0,0.75,1,0,0.36363636363636365,0.4090909090909091,0.045454545454545456,Low
1287,PhD,Married,82,51,496,16,0.5625,0.125,0.3125,1,0,0.9314516129032258,0.04838709677419355,0.012096774193548387,Medium
1288,2n Cycle,Married,84,54,78,5,0.2,0.4,0.4,2,0,0.28205128205128205,0.1282051282051282,0.07692307692307693,Medium
1289,Master,Married,80,51,2346,22,0.22727272727272727,0.3181818181818182,0.45454545454545453,0,0,0.41261722080136404,0.3589087809036658,0.05839727195225917,High
1290,Graduation,Married,68,52,794,19,0.3684210526315789,0.10526315789473684,0.5263157894736842,0,0,0.35642317380352645,0.190176322418136,0.06423173803526448,Medium
1291,Graduation,Married,12,67,17,3,0.3333333333333333,0.0,0.6666666666666666,0,0,0.058823529411764705,0.29411764705882354,0.35294117647058826,Low
1292,Graduation,Single,75,52,26,4,0.5,0.0,0.5,1,0,0.5384615384615384,0.2692307692307692,0.07692307692307693,Low
1293,2n Cycle,Married,10,50,76,6,0.3333333333333333,0.0,0.6666666666666666,1,0,0.39473684210526316,0.3157894736842105,0.07894736842105263,Medium
1294,PhD,Single,91,46,15,3,0.3333333333333333,0.0,0.6666666666666666,2,0,0.26666666666666666,0.3333333333333333,0.0,Medium
1295,PhD,Single,21,60,62,5,0.2,0.0,0.8,2,0,0.8387096774193549,0.14516129032258066,0.0,Medium
1296,Master,Together,28,69,198,8,0.25,0.125,0.625,1,0,0.31313131313131315,0.2878787878787879,0.09595959595959595,Medium
1297,PhD,Together,97,45,49,4,0.5,0.0,0.5,1,0,0.40816326530612246,0.2857142857142857,0.061224489795918366,Low
1298,Graduation,Together,49,57,802,20,0.35,0.1,0.55,1,0,0.6795511221945137,0.14214463840399003,0.046134663341645885,Medium
1300,Graduation,Single,5,45,57,6,0.3333333333333333,0.16666666666666666,0.5,2,0,0.10526315789473684,0.07017543859649122,0.22807017543859648,Low
1302,Graduation,Together,62,70,2302,18,0.2777777777777778,0.4444444444444444,0.2777777777777778,0,0,0.4826238053866203,0.34317984361424847,0.06950477845351868,High
1303,2n Cycle,Married,83,38,37,5,0.4,0.0,0.6,0,0,0.10810810810810811,0.21621621621621623,0.16216216216216217,Low
1304,Graduation,Divorced,48,53,310,11,0.45454545454545453,0.18181818181818182,0.36363636363636365,2,0,0.5903225806451613,0.20967741935483872,0.00967741935483871,Medium
1305,Graduation,Married,94,44,1305,18,0.2777777777777778,0.2777777777777778,0.4444444444444444,0,0,0.41839080459770117,0.28812260536398465,0.07203065134099616,High
1306,Graduation,Together,61,57,832,21,0.47619047619047616,0.14285714285714285,0.38095238095238093,1,0,0.7283653846153846,0.18629807692307693,0.01201923076923077,Medium
1307,Graduation,Together,70,47,401,13,0.5384615384615384,0.07692307692307693,0.38461538461538464,2,0,0.6633416458852868,0.12718204488778054,0.0199501246882793,Medium
1308,PhD,Married,43,58,1501,22,0.22727272727272727,0.22727272727272727,0.5454545454545454,0,0,0.7608261159227182,0.1658894070619587,0.02531645569620253,High
1309,Graduation,Married,23,41,1189,27,0.37037037037037035,0.14814814814814814,0.48148148148148145,0,0,0.9032800672834315,0.05803195962994113,0.0,Medium
1310,Graduation,Together,37,51,1194,25,0.44,0.08,0.48,1,0,0.6457286432160804,0.12897822445561138,0.04522613065326633,Medium
1311,PhD,Married,50,63,656,19,0.2631578947368421,0.21052631578947367,0.5263157894736842,1,0,0.5655487804878049,0.28810975609756095,0.0,Medium
1312,Master,Single,78,67,1540,22,0.3181818181818182,0.22727272727272727,0.45454545454545453,0,0,0.36103896103896105,0.4655844155844156,0.13636363636363635,Medium
1313,Master,Together,74,58,311,12,0.5,0.08333333333333333,0.4166666666666667,1,0,0.6495176848874598,0.2379421221864952,0.03536977491961415,Medium
1315,2n Cycle,Married,77,34,274,11,0.2727272727272727,0.09090909090909091,0.6363636363636364,1,0,0.12773722627737227,0.4051094890510949,0.13138686131386862,Medium
1316,PhD,Single,39,61,57,6,0.5,0.0,0.5,2,0,0.6491228070175439,0.2982456140350877,0.0,Low
1317,Graduation,Together,89,58,448,13,0.23076923076923078,0.15384615384615385,0.6153846153846154,1,0,0.38169642857142855,0.16294642857142858,0.13169642857142858,Medium
1318,2n Cycle,Married,62,50,44,4,0.25,0.0,0.75,2,0,0.2727272727272727,0.45454545454545453,0.06818181818181818,Medium
1319,Graduation,Married,59,51,102,6,0.5,0.0,0.5,2,0,0.43137254901960786,0.20588235294117646,0.058823529411764705,Medium
1320,Graduation,Together,68,39,61,4,0.25,0.25,0.5,1,0,0.32786885245901637,0.14754098360655737,0.06557377049180328,Medium
1321,Master,Married,13,63,1643,26,0.19230769230769232,0.34615384615384615,0.46153846153846156,0,0,0.47413268411442483,0.3268411442483262,0.020693852708460133,High
1322,Master,Together,37,65,397,12,0.5,0.08333333333333333,0.4166666666666667,1,0,0.4282115869017632,0.24433249370277077,0.060453400503778336,Medium
1323,Graduation,Together,36,55,1121,24,0.20833333333333334,0.2916666666666667,0.5,1,0,0.43800178412132024,0.20606601248884923,0.09991079393398751,High
1324,Graduation,Single,28,46,473,12,0.5833333333333334,0.16666666666666666,0.25,2,1,0.3657505285412262,0.226215644820296,0.014799154334038054,Medium
1325,Basic,Married,2,49,50,6,0.5,0.0,0.5,1,0,0.14,0.26,0.32,Low
1326,Master,Married,17,61,1678,22,0.2727272727272727,0.13636363636363635,0.5909090909090909,1,0,0.7181168057210966,0.1400476758045292,0.01132300357568534,High
1327,Graduation,Married,86,41,58,6,0.5,0.0,0.5,0,0,0.1724137931034483,0.43103448275862066,0.10344827586206896,Low
1328,PhD,Married,54,48,170,8,0.375,0.125,0.5,1,0,0.5705882352941176,0.25882352941176473,0.03529411764705882,Medium
1330,PhD,Together,3,78,1196,16,0.5,0.1875,0.3125,0,0,0.28846153846153844,0.4414715719063545,0.08193979933110368,High
1331,Graduation,Married,84,44,101,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0.0594059405940594,0.16831683168316833,0.0297029702970297,Low
1332,Graduation,Married,8,54,316,12,0.5,0.08333333333333333,0.4166666666666667,2,0,0.2310126582278481,0.31645569620253167,0.22468354430379747,Medium
1333,Graduation,Married,4,61,1400,18,0.3888888888888889,0.2222222222222222,0.3888888888888889,1,0,0.5078571428571429,0.155,0.12285714285714286,High
1335,Master,Married,24,45,844,19,0.3157894736842105,0.2631578947368421,0.42105263157894735,1,0,0.19312796208530805,0.5687203791469194,0.0,High
1336,Graduation,Married,51,48,311,11,0.45454545454545453,0.18181818181818182,0.36363636363636365,1,0,0.26366559485530544,0.17363344051446947,0.2282958199356913,Medium
1337,Graduation,Together,29,41,1149,16,0.125,0.5,0.375,0,0,0.31157528285465624,0.35944299390774587,0.1227154046997389,High
1338,Master,Married,13,40,129,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0,0,0.5116279069767442,0.31007751937984496,0.031007751937984496,Medium
1339,Graduation,Widow,23,71,32,4,0.25,0.0,0.75,1,0,0.40625,0.21875,0.0,Medium
1340,Graduation,Single,36,41,299,11,0.6363636363636364,0.09090909090909091,0.2727272727272727,1,0,0.46488294314381273,0.2608695652173913,0.06688963210702341,Medium
1341,Graduation,Together,88,61,320,12,0.4166666666666667,0.08333333333333333,0.5,1,0,0.85625,0.065625,0.0125,Medium
1342,Master,Married,2,46,441,13,0.38461538461538464,0.15384615384615385,0.46153846153846156,1,0,0.5941043083900227,0.1383219954648526,0.0,Medium
1344,Graduation,Married,15,33,85,5,0.2,0.0,0.8,0,0,0.3764705882352941,0.09411764705882353,0.27058823529411763,Low
1345,Basic,Single,58,41,24,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.08333333333333333,0.08333333333333333,0.0,Low
1346,Graduation,Single,11,48,112,6,0.3333333333333333,0.16666666666666666,0.5,1,0,0.05357142857142857,0.1875,0.16964285714285715,Low
1347,2n Cycle,Married,27,64,30,4,0.25,0.0,0.75,1,0,0.2,0.13333333333333333,0.1,Low
1348,PhD,Married,32,40,410,14,0.35714285714285715,0.14285714285714285,0.5,0,0,0.32926829268292684,0.22439024390243903,0.15853658536585366,Medium
1349,Graduation,Together,12,47,800,21,0.47619047619047616,0.19047619047619047,0.3333333333333333,1,0,0.80125,0.105,0.0,Medium
1350,PhD,Divorced,88,61,1313,19,0.21052631578947367,0.3157894736842105,0.47368421052631576,0,0,0.5437928408225438,0.3008377760853008,0.08834729626808835,High
1351,PhD,Together,91,67,1483,22,0.18181818181818182,0.36363636363636365,0.45454545454545453,0,0,0.5354012137559002,0.3863789615643965,0.0,High
1352,Graduation,Single,12,30,1258,16,0.375,0.375,0.25,0,0,0.3338632750397456,0.35930047694753575,0.14467408585055644,High
1353,Graduation,Together,21,36,28,3,0.0,0.3333333333333333,0.6666666666666666,1,0,0.03571428571428571,0.25,0.14285714285714285,Low
1354,Graduation,Married,23,58,227,10,0.4,0.1,0.5,1,0,0.3788546255506608,0.3303964757709251,0.14537444933920704,High
1355,Graduation,Married,10,41,1555,19,0.3157894736842105,0.3157894736842105,0.3684210526315789,0,0,0.5292604501607717,0.29517684887459805,0.0797427652733119,High
1357,Graduation,Married,69,45,103,6,0.5,0.16666666666666666,0.3333333333333333,1,0,0.07766990291262135,0.2621359223300971,0.0,Medium
1358,PhD,Single,68,77,634,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,0,0,0.2870662460567823,0.4085173501577287,0.12145110410094637,Medium
1360,Master,Single,34,52,131,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,2,0,0.6030534351145038,0.2366412213740458,0.030534351145038167,Low
1361,Graduation,Together,55,55,586,16,0.5,0.125,0.375,2,0,0.6279863481228669,0.11604095563139932,0.06484641638225255,Medium
1362,Basic,Married,10,31,62,5,0.4,0.2,0.4,1,0,0.0967741935483871,0.22580645161290322,0.12903225806451613,Low
1363,Graduation,Divorced,30,49,447,14,0.42857142857142855,0.07142857142857142,0.5,2,0,0.3579418344519016,0.43847874720357943,0.03355704697986577,Medium
1364,2n Cycle,Together,36,73,939,26,0.3076923076923077,0.2692307692307692,0.4230769230769231,0,0,0.5197018104366348,0.2534611288604899,0.059637912673056445,Medium
1365,2n Cycle,Divorced,14,46,797,11,0.18181818181818182,0.18181818181818182,0.6363636363636364,1,0,0.8670012547051443,0.08657465495608532,0.0,Medium
1366,Master,Single,79,65,1143,15,0.4,0.2,0.4,1,0,0.47506561679790027,0.17935258092738407,0.1399825021872266,High
1367,Graduation,Single,52,47,415,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,1,0,0.6120481927710844,0.26024096385542167,0.04819277108433735,Medium
1368,Graduation,Married,97,50,30,4,0.25,0.0,0.75,1,0,0.16666666666666666,0.3333333333333333,0.06666666666666667,Medium
1369,Master,Divorced,24,55,187,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,1,0,0.5989304812834224,0.11229946524064172,0.0855614973262032,Medium
1370,Graduation,Married,0,65,251,10,0.3,0.2,0.5,1,0,0.5338645418326693,0.2350597609561753,0.05976095617529881,High
1371,Graduation,Single,96,48,237,10,0.4,0.1,0.5,1,0,0.6033755274261603,0.21940928270042195,0.046413502109704644,Medium
1372,2n Cycle,Together,89,63,91,6,0.3333333333333333,0.0,0.6666666666666666,2,0,0.5604395604395604,0.26373626373626374,0.04395604395604396,Medium
1373,Master,Single,94,58,35,4,0.25,0.0,0.75,3,0,0.7714285714285715,0.14285714285714285,0.0,Medium
1374,PhD,Divorced,98,63,493,16,0.25,0.3125,0.4375,1,0,0.9310344827586207,0.0486815415821501,0.012170385395537525,Medium
1375,PhD,Married,72,54,971,23,0.34782608695652173,0.17391304347826086,0.4782608695652174,1,0,0.709577754891864,0.17198764160659114,0.01132852729145211,Medium
1376,Graduation,Single,1,63,371,13,0.5384615384615384,0.15384615384615385,0.3076923076923077,1,0,0.7628032345013477,0.10242587601078167,0.0,Medium
1377,Graduation,Single,26,48,396,14,0.2857142857142857,0.14285714285714285,0.5714285714285714,3,0,0.8762626262626263,0.08838383838383838,0.010101010101010102,Medium
1378,Graduation,Married,5,38,68,5,0.4,0.2,0.4,1,0,0.07352941176470588,0.20588235294117646,0.0,Low
1379,Master,Together,22,52,322,12,0.4166666666666667,0.08333333333333333,0.5,1,0,0.8695652173913043,0.055900621118012424,0.0,Medium
1381,Master,Divorced,56,68,222,9,0.4444444444444444,0.2222222222222222,0.3333333333333333,1,0,0.42792792792792794,0.2882882882882883,0.009009009009009009,Medium
1382,2n Cycle,Together,74,67,177,8,0.375,0.125,0.5,2,0,0.4745762711864407,0.192090395480226,0.062146892655367235,Medium
1385,Graduation,Married,24,50,45,5,0.4,0.0,0.6,1,0,0.4,0.37777777777777777,0.06666666666666667,Low
1386,Graduation,Married,9,75,1899,20,0.25,0.5,0.25,0,0,0.5223802001053186,0.36545550289626116,0.026856240126382307,High
1388,2n Cycle,Together,10,47,22,4,0.25,0.0,0.75,2,0,0.4090909090909091,0.3181818181818182,0.0,Low
1389,Graduation,Together,35,43,41,4,0.25,0.0,0.75,2,0,0.4634146341463415,0.4146341463414634,0.04878048780487805,Medium
1390,Graduation,Together,56,44,1440,20,0.4,0.3,0.3,0,0,0.49236111111111114,0.25972222222222224,0.07222222222222222,High
1391,Master,Married,7,51,325,11,0.36363636363636365,0.36363636363636365,0.2727272727272727,2,0,0.48615384615384616,0.23384615384615384,0.04,Medium
1392,Graduation,Together,51,50,95,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,1,0,0.10526315789473684,0.30526315789473685,0.042105263157894736,Low
1393,PhD,Together,17,51,42,4,0.25,0.0,0.75,1,0,0.5952380952380952,0.30952380952380953,0.0,Medium
